Source,X,Y
12961,32.566977,118.568643
12962,32.566923,118.568815
12963,32.566887,118.568987
12964,32.093043,118.690827
12965,31.925740,118.862870
12966,32.566869,118.569180
12967,31.921574,118.872212
12968,32.086763,118.979945
12969,32.566851,118.569351
12970,32.061298,118.984422
12971,32.566833,118.569502
12972,32.047412,118.878755
12973,32.115430,118.911906
12974,32.566869,118.569867
12975,32.092589,118.691406
12976,32.566905,118.570081
12977,32.037863,119.023631
12978,32.566995,118.570317
12979,32.061233,118.984284
12980,31.884432,118.812811
12981,32.043015,118.873625
12982,31.865544,118.981384
12983,31.305857,118.972994
12984,32.567321,118.570746
12985,32.042087,118.871930
12986,32.567465,118.570854
12987,32.567592,118.571004
12988,32.168168,119.003004
12989,32.037815,119.022927
12990,32.567773,118.571304
12991,32.050647,118.764127
12992,32.061297,118.984004
12993,32.567990,118.571454
12994,31.764597,118.921604
12995,31.305791,118.973555
12996,32.568062,118.571605
12997,32.325645,118.799227
12998,31.675286,118.709504
12999,32.500175,118.670100
13000,32.568098,118.571755
13001,31.675942,118.709210
13002,32.568135,118.571969
13003,31.676640,118.708890
13004,32.568243,118.572227
13005,31.677264,118.708621
13006,32.061136,118.985440
13007,32.568352,118.572399
13008,31.677760,118.708365
13009,32.568496,118.572506
13010,32.333106,118.799962
13011,31.678262,118.708109
13012,32.500202,118.671430
13013,31.888341,118.808230
13014,31.678790,118.707904
13015,32.568967,118.572742
13016,31.679376,118.707917
13017,31.981119,118.877764
13018,31.679968,118.707994
13019,31.885061,118.809186
13020,31.591081,119.187586
13021,31.680534,118.708070
13022,32.569563,118.572999
13023,32.337840,118.802693
13024,31.681075,118.708147
13025,32.500366,118.676863
13026,32.569690,118.573128
13027,31.681629,118.708211
13028,32.569943,118.573192
13029,31.682202,118.708262
13030,32.570124,118.573300
13031,31.682768,118.708288
13032,32.060777,118.986440
13033,32.570268,118.573386
13034,32.570485,118.573364
13035,31.979110,118.788792
13036,31.979115,118.777329
13037,31.327708,118.860360
13038,31.979332,118.788097
13039,31.327874,118.860450
13040,31.979366,118.788680
13041,31.327608,118.860992
13042,31.327526,118.860947
13043,31.327461,118.860874
13044,31.979526,118.777391
13045,31.979537,118.779854
13046,31.979538,118.778141
13047,31.327862,118.860926
13048,31.327785,118.860981
13049,31.327407,118.860677
13050,31.979616,118.788571
13051,31.327466,118.860481
13052,31.327533,118.860410
13053,31.327929,118.860537
13054,31.325558,118.856254
13055,31.267040,118.857450
13056,31.270841,118.857551
13057,31.979707,118.780929
13058,31.279526,118.856888
13059,31.685789,118.709440
13060,31.285904,118.855861
13061,31.979776,118.781289
13062,31.291651,118.854899
13063,31.293104,118.854702
13064,31.294962,118.854523
13065,31.686122,118.709875
13066,31.299257,118.854646
13067,31.300957,118.854861
13068,31.303247,118.855375
13069,31.979988,118.781231
13070,31.983180,118.677378
13071,32.153106,118.950079
13072,31.980061,118.781586
13073,32.153661,118.950460
13074,32.154522,118.951684
13075,32.154716,118.951863
13076,31.980088,118.781721
13077,32.154964,118.953071
13078,32.155044,118.953708
13079,32.155108,118.954116
13080,31.980482,118.788195
13081,32.333813,118.818104
13082,31.980704,118.777517
13083,31.980728,118.777931
13084,31.981052,118.787338
13085,31.688931,118.710451
13086,32.572475,118.574072
13087,32.088289,118.829743
13088,31.689517,118.710438
13089,31.981518,118.787289
13090,32.572728,118.573986
13091,31.981545,118.785598
13092,31.981559,118.791992
13093,31.981561,118.787138
13094,32.058400,118.830561
13095,32.143144,118.735793
13096,31.981620,118.787276
13097,31.875548,118.885031
13098,31.971700,118.829943
13099,31.981648,118.787278
13100,32.572872,118.574137
13101,31.981658,118.787468
13102,31.981669,118.787293
13103,31.981674,118.786352
13104,31.981675,118.787085
13105,31.981683,118.787402
13106,31.981686,118.787330
13107,32.572908,118.574523
13108,32.088328,118.829672
13109,31.691526,118.711462
13110,32.572908,118.574716
13111,31.981735,118.787129
13112,31.691882,118.711834
13113,32.572908,118.574909
13114,31.981793,118.786984
13115,31.981794,118.786577
13116,31.889159,118.808654
13117,31.981845,118.786877
13118,31.981855,118.786844
13119,31.692723,118.712717
13120,31.981867,118.786726
13121,31.981867,118.786803
13122,31.981914,118.786658
13123,31.981921,118.792073
13124,32.087267,118.979350
13125,32.573035,118.575875
13126,31.982008,118.787002
13127,31.982031,118.787068
13128,31.982066,118.786866
13129,31.304859,118.855814
13130,31.306655,118.856477
13131,31.982108,118.787301
13132,31.309935,118.857953
13133,31.972966,118.830153
13134,31.311163,118.859083
13135,31.311881,118.859849
13136,31.312640,118.860605
13137,31.312919,118.860839
13138,31.982155,118.787441
13139,31.313310,118.860895
13140,31.982226,118.786803
13141,31.313685,118.860605
13142,31.313884,118.860456
13143,31.314116,118.860428
13144,31.315464,118.860615
13145,31.973624,118.830271
13146,31.316154,118.860840
13147,31.318245,118.862792
13148,32.156576,118.955970
13149,31.318402,118.862882
13150,31.318575,118.862918
13151,31.318829,118.862865
13152,31.982500,118.786902
13153,31.982530,118.787287
13154,31.319905,118.861003
13155,31.982550,118.787055
13156,31.320360,118.860312
13157,31.320711,118.860079
13158,31.321182,118.859799
13159,31.321381,118.859677
13160,31.321565,118.859462
13161,31.321866,118.858621
13162,31.322244,118.857737
13163,31.322785,118.856768
13164,32.342608,118.831038
13165,31.982730,118.787459
13166,32.157238,118.956119
13167,31.982749,118.787047
13168,32.099213,118.743621
13169,31.975019,118.838682
13170,32.158425,118.958133
13171,32.158433,118.958371
13172,31.982872,118.786954
13173,32.158408,118.958749
13174,31.982956,118.787814
13175,31.697347,118.713075
13176,31.983000,118.777413
13177,32.082857,118.621130
13178,31.983061,118.788066
13179,31.983081,118.786799
13180,32.158951,118.957521
13181,31.886645,118.815671
13182,31.984024,118.775158
13183,32.083124,118.621616
13184,32.159705,118.957618
13185,32.162244,118.960748
13186,31.985352,118.778478
13187,31.985950,118.776960
13188,31.987364,118.776355
13189,31.988507,118.776236
13190,31.988551,118.775845
13191,31.989090,118.775754
13192,31.989104,118.776103
13193,31.994462,118.776657
13194,31.994784,118.776629
13195,31.982098,118.874776
13196,32.162250,118.962847
13197,32.162183,118.962878
13198,32.162116,118.962866
13199,31.976502,118.831540
13200,32.161980,118.962671
13201,32.161857,118.962512
13202,32.161758,118.962492
13203,32.161714,118.962549
13204,32.161824,118.962695
13205,31.700429,118.712973
13206,32.161954,118.962994
13207,32.161904,118.963071
13208,32.161549,118.962773
13209,32.161505,118.962806
13210,32.160605,118.965702
13211,31.976831,118.838471
13212,31.885404,118.812817
13213,32.159930,118.965981
13214,31.883661,118.814912
13215,32.159772,118.965650
13216,32.159704,118.965598
13217,31.977523,118.839135
13218,32.070336,118.725527
13219,32.159956,118.966492
13220,31.884130,118.814884
13221,32.159500,118.965913
13222,32.159377,118.965693
13223,31.886315,118.812852
13224,31.884082,118.814070
13225,31.885331,118.812934
13226,32.158681,118.964714
13227,32.158699,118.964523
13228,32.158735,118.964216
13229,31.977796,118.839332
13230,32.157527,118.963299
13231,32.157261,118.963074
13232,31.886180,118.812785
13233,32.155830,118.960538
13234,31.703283,118.711949
13235,31.982107,118.874417
13236,32.070692,118.732526
13237,32.156871,118.959172
13238,32.156819,118.959060
13239,31.703757,118.711706
13240,32.156629,118.958981
13241,32.151550,118.722888
13242,32.155964,118.959133
13243,32.155674,118.959167
13244,32.054773,118.934090
13245,31.979218,118.839596
13246,32.155137,118.959043
13247,32.155071,118.959099
13248,32.155090,118.959200
13249,32.155161,118.959402
13250,32.160275,118.966142
13251,32.160157,118.966087
13252,32.160085,118.966032
13253,32.160058,118.965970
13254,32.160009,118.965876
13255,32.159989,118.965759
13256,32.159864,118.965545
13257,31.704995,118.711386
13258,32.159735,118.965312
13259,32.159610,118.965113
13260,32.159554,118.964957
13261,32.159548,118.964876
13262,32.159577,118.964798
13263,31.979552,118.839983
13264,32.159683,118.964731
13265,31.885469,118.812795
13266,32.159722,118.964938
13267,32.159749,118.965031
13268,32.159801,118.965136
13269,31.705533,118.712013
13270,32.159986,118.965405
13271,32.160078,118.965549
13272,32.160154,118.965584
13273,32.160246,118.965615
13274,32.160342,118.965604
13275,31.705610,118.712358
13276,32.079266,118.731475
13277,32.160685,118.965273
13278,32.160790,118.965144
13279,32.160863,118.965047
13280,31.979982,118.841272
13281,32.161011,118.964669
13282,32.160988,118.964549
13283,32.160916,118.964424
13284,32.160810,118.964389
13285,32.110516,118.858638
13286,31.705776,118.712947
13287,32.160319,118.964451
13288,32.160180,118.964584
13289,32.160032,118.964848
13290,32.160039,118.964957
13291,32.160091,118.965082
13292,31.980010,118.843520
13293,32.160217,118.965206
13294,32.160335,118.965226
13295,32.160414,118.965144
13296,31.883378,118.998381
13297,32.160411,118.964992
13298,31.980132,118.843579
13299,31.935950,118.637850
13300,31.883765,118.998898
13301,32.091692,118.619047
13302,31.980322,118.833223
13303,32.059786,118.988909
13304,32.393453,118.998934
13305,31.936311,118.638246
13306,32.010711,118.686192
13307,31.985664,118.470871
13308,32.095289,118.782809
13309,31.912074,118.835113
13310,31.981136,118.843934
13311,31.893633,118.739938
13312,32.090632,118.828936
13313,32.417242,118.913867
13314,32.071899,118.726682
13315,31.893699,118.739716
13316,32.311813,118.809821
13317,31.707312,118.715635
13318,32.465968,118.955675
13319,32.417353,118.913817
13320,31.942451,118.528117
13321,32.307814,118.815001
13322,32.417480,118.913789
13323,31.893961,118.739266
13324,31.905414,118.714591
13325,32.418020,118.909825
13326,32.227435,118.900965
13327,32.090826,118.829682
13328,31.968766,118.537611
13329,32.532889,118.684726
13330,32.075430,118.730150
13331,32.028474,118.811153
13332,32.418128,118.913907
13333,32.227559,118.901119
13334,32.330658,118.800348
13335,32.418137,118.913720
13336,31.894107,118.737144
13337,32.150759,118.754104
13338,32.150794,118.753892
13339,32.151717,118.754099
13340,32.418160,118.913994
13341,32.152225,118.746827
13342,32.028935,118.808202
13343,32.152107,118.748334
13344,32.152709,118.748010
13345,32.153196,118.749371
13346,31.711686,118.717427
13347,32.152278,118.751303
13348,32.152164,118.751380
13349,32.151927,118.750892
13350,32.088583,118.829665
13351,31.938390,118.585317
13352,32.559140,118.689718
13353,32.098802,118.746943
13354,31.894153,118.736971
13355,31.309702,118.974043
13356,32.116967,118.950585
13357,32.228128,118.906537
13358,32.199363,118.720447
13359,32.170843,119.053712
13360,32.028671,118.804919
13361,32.067831,118.442563
13362,31.940106,118.526203
13363,32.051196,118.613968
13364,32.550409,118.642782
13365,32.032191,118.808481
13366,31.998951,118.736061
13367,31.929356,118.563498
13368,32.067220,118.442378
13369,32.115899,118.782953
13370,31.939733,118.526193
13371,32.092486,118.785607
13372,31.938707,118.526090
13373,31.604448,119.025361
13374,32.328158,118.936974
13375,32.230291,118.908232
13376,32.328294,118.937408
13377,31.894306,118.738410
13378,32.328357,118.937646
13379,32.088334,118.829978
13380,31.922007,118.549153
13381,31.984993,118.834195
13382,32.081420,118.731984
13383,31.923955,118.525382
13384,31.985043,118.832406
13385,31.894405,118.736971
13386,32.122683,118.931965
13387,32.064601,118.440659
13388,31.894435,118.737188
13389,32.057239,118.916818
13390,32.064412,118.440592
13391,31.907110,118.524583
13392,32.077055,118.730166
13393,32.040945,118.594521
13394,32.116279,118.784871
13395,31.903623,118.524385
13396,32.092637,118.790281
13397,32.033218,118.808596
13398,31.987687,118.601945
13399,32.001162,118.804980
13400,31.987402,118.601727
13401,31.974729,118.805680
13402,31.894539,118.736266
13403,32.329639,118.938474
13404,31.894558,118.737353
13405,31.948773,118.562766
13406,31.987139,118.601744
13407,31.987198,118.601635
13408,32.325396,118.797578
13409,32.160275,119.031260
13410,32.029126,118.807494
13411,32.332612,118.939592
13412,32.060009,118.493498
13413,31.931323,118.567425
13414,32.160180,119.031377
13415,31.295141,118.894231
13416,32.093086,118.784237
13417,32.344409,118.811345
13418,32.332822,118.939895
13419,32.025700,118.807922
13420,32.054816,118.768607
13421,32.054887,118.769524
13422,32.054839,118.768340
13423,32.054944,118.767518
13424,31.718886,118.707866
13425,32.015401,118.768728
13426,32.028735,118.806131
13427,32.015438,118.767419
13428,31.943679,118.518485
13429,31.961632,118.546581
13430,31.719690,118.708301
13431,31.720522,118.708774
13432,32.028549,118.810749
13433,32.123502,118.727369
13434,32.333103,118.941470
13435,31.989282,118.854228
13436,31.990195,118.832794
13437,32.030788,118.805165
13438,31.953467,118.568102
13439,31.990402,118.854970
13440,32.144238,118.892464
13441,32.333346,118.941972
13442,32.095181,118.735634
13443,31.723997,118.710080
13444,32.333661,118.942493
13445,32.123005,118.939897
13446,32.034010,118.808630
13447,32.073133,118.757046
13448,32.073194,118.756740
13449,32.069838,118.761735
13450,32.070170,118.761735
13451,32.070015,118.761708
13452,32.069520,118.761767
13453,32.072980,118.758011
13454,32.070670,118.761939
13455,31.727338,118.711757
13456,32.070458,118.761847
13457,32.072943,118.758328
13458,32.072929,118.758746
13459,32.329818,118.801030
13460,32.334285,118.942473
13461,32.073650,118.777064
13462,32.334369,118.942481
13463,31.998415,118.803587
13464,32.152879,119.018166
13465,32.208183,119.199187
13466,31.917399,118.548338
13467,32.094327,118.786829
13468,32.045245,118.994900
13469,32.335355,118.942685
13470,32.468902,118.961471
13471,31.574494,119.052460
13472,32.325520,118.803594
13473,32.335927,118.942825
13474,32.073643,118.776672
13475,32.143747,118.561578
13476,31.756203,118.666140
13477,32.336477,118.942974
13478,31.757938,118.664668
13479,32.102889,118.761604
13480,31.758920,118.664169
13481,32.207702,119.078608
13482,32.334583,118.800649
13483,32.337246,118.943135
13484,32.083788,118.530035
13485,31.762664,118.662453
13486,32.158815,119.029853
13487,32.028644,118.805487
13488,31.908893,118.542438
13489,31.765768,118.660111
13490,32.159058,119.026873
13491,32.028689,118.810293
13492,32.154578,118.993597
